client_id,product_id,date,year,month,shipments_to_client,shipments_from_client,end_stock,latent_demand,lost_sales,oos
C013,P010,2023-06-01,2023,6,105,75,35,75,0,0
C013,P010,2023-07-01,2023,7,47,71,11,71,0,0
C013,P010,2023-08-01,2023,8,88,74,25,74,0,0
C013,P010,2023-09-01,2023,9,81,88,18,88,0,0
C013,P010,2023-10-01,2023,10,59,70,7,70,0,0
C013,P010,2023-11-01,2023,11,136,94,49,94,0,0
C013,P010,2023-12-01,2023,12,38,66,21,66,0,0
C013,P010,2024-01-01,2024,1,68,66,23,66,0,0
C013,P010,2024-02-01,2024,2,31,52,2,52,0,0
C013,P010,2024-03-01,2024,3,67,69,0,73,4,1
C013,P010,2024-04-01,2024,4,70,70,0,82,12,1
C013,P010,2024-05-01,2024,5,72,66,6,66,0,0
C013,P010,2024-06-01,2024,6,101,70,37,70,0,0
C013,P010,2024-07-01,2024,7,44,64,17,64,0,0
C013,P010,2024-08-01,2024,8,88,73,32,73,0,0
C013,P010,2024-09-01,2024,9,31,63,0,65,2,1
C013,P010,2024-10-01,2024,10,126,100,26,100,0,0
C013,P010,2024-11-01,2024,11,19,43,2,43,0,0
C013,P010,2024-12-01,2024,12,94,75,21,75,0,0
C013,P010,2025-01-01,2025,1,58,66,13,66,0,0
C013,P010,2025-02-01,2025,2,51,63,1,63,0,0
C013,P010,2025-03-01,2025,3,35,36,0,47,11,1
C013,P010,2025-04-01,2025,4,113,73,40,73,0,0
C013,P010,2025-05-01,2025,5,46,68,18,68,0,0
C013,P010,2025-06-01,2025,6,68,73,13,73,0,0
C013,P010,2025-07-01,2025,7,61,68,6,68,0,0
C013,P010,2025-08-01,2025,8,83,59,30,59,0,0
C013,P010,2025-09-01,2025,9,64,83,11,83,0,0
C013,P011,2023-01-01,2023,1,0,87,29,87,0,0
C013,P011,2023-02-01,2023,2,134,120,43,120,0,0
C013,P011,2023-03-01,2023,3,45,88,0,107,19,1
C013,P011,2023-04-01,2023,4,174,126,48,126,0,0
C013,P011,2023-05-01,2023,5,33,76,5,76,0,0
C013,P011,2023-06-01,2023,6,74,79,0,83,4,1
C013,P011,2023-07-01,2023,7,73,73,0,94,21,1
C013,P011,2023-08-01,2023,8,86,82,4,82,0,0
C013,P011,2023-09-01,2023,9,98,93,9,93,0,0
C013,P011,2023-10-01,2023,10,128,90,47,90,0,0
C013,P011,2023-11-01,2023,11,51,98,0,103,5,1
C013,P011,2023-12-01,2023,12,94,94,0,107,13,1
C013,P011,2024-01-01,2024,1,115,78,37,78,0,0
C013,P011,2024-02-01,2024,2,55,76,16,76,0,0
C013,P011,2024-03-01,2024,3,108,95,29,95,0,0
C013,P011,2024-04-01,2024,4,79,75,33,75,0,0
C013,P011,2024-05-01,2024,5,47,80,0,86,6,1
C013,P011,2024-06-01,2024,6,129,113,16,113,0,0
C013,P011,2024-07-01,2024,7,83,86,13,86,0,0
C013,P011,2024-08-01,2024,8,71,78,6,78,0,0
C013,P011,2024-09-01,2024,9,127,95,38,95,0,0
C013,P011,2024-10-01,2024,10,82,117,3,117,0,0
C013,P011,2024-11-01,2024,11,87,82,8,82,0,0
C013,P011,2024-12-01,2024,12,112,109,11,109,0,0
C013,P011,2025-01-01,2025,1,51,62,0,88,26,1
C013,P011,2025-02-01,2025,2,110,74,36,74,0,0
C013,P011,2025-03-01,2025,3,51,83,4,83,0,0
C013,P011,2025-04-01,2025,4,124,97,31,97,0,0
C013,P011,2025-05-01,2025,5,86,96,21,96,0,0
C013,P011,2025-06-01,2025,6,78,99,0,101,2,1
C013,P011,2025-07-01,2025,7,114,102,12,102,0,0
C013,P011,2025-08-01,2025,8,102,104,10,104,0,0
C013,P011,2025-09-01,2025,9,100,85,25,85,0,0
C013,P012,2023-01-01,2023,1,79,96,37,96,0,0
C013,P012,2023-02-01,2023,2,62,99,0,105,6,1
C013,P012,2023-03-01,2023,3,109,109,0,109,0,1
C013,P012,2023-04-01,2023,4,140,123,17,123,0,0
C013,P012,2023-05-01,2023,5,131,114,34,114,0,0
C013,P012,2023-06-01,2023,6,200,206,28,206,0,0
C013,P012,2023-07-01,2023,7,225,168,85,168,0,0
C013,P012,2023-08-01,2023,8,163,186,62,186,0,0
C013,P012,2023-09-01,2023,9,127,145,44,145,0,0
C013,P012,2023-10-01,2023,10,84,107,21,107,0,0
C013,P012,2023-11-01,2023,11,100,93,28,93,0,0
C013,P012,2023-12-01,2023,12,99,127,0,128,1,1
C013,P012,2024-01-01,2024,1,144,93,51,93,0,0
C013,P012,2024-02-01,2024,2,51,90,12,90,0,0
C013,P012,2024-03-01,2024,3,181,128,65,128,0,0
C013,P012,2024-04-01,2024,4,17,67,15,67,0,0
C013,P012,2024-05-01,2024,5,161,151,25,151,0,0
C013,P012,2024-06-01,2024,6,237,234,28,234,0,0
C013,P012,2024-07-01,2024,7,180,184,24,184,0,0
C013,P012,2024-08-01,2024,8,216,189,51,189,0,0
C013,P012,2024-09-01,2024,9,188,187,52,187,0,0
C013,P012,2024-10-01,2024,10,83,106,29,106,0,0
C013,P012,2024-11-01,2024,11,125,118,36,118,0,0
C013,P012,2024-12-01,2024,12,85,95,26,95,0,0
C013,P012,2025-01-01,2025,1,78,72,32,72,0,0
C013,P012,2025-02-01,2025,2,146,130,48,130,0,0
C013,P012,2025-03-01,2025,3,101,126,23,126,0,0
C013,P012,2025-04-01,2025,4,67,90,0,94,4,1
C013,P012,2025-05-01,2025,5,182,179,3,179,0,0
C013,P012,2025-06-01,2025,6,232,188,47,188,0,0
C013,P012,2025-07-01,2025,7,200,198,49,198,0,0
C013,P012,2025-08-01,2025,8,119,145,23,145,0,0
C013,P012,2025-09-01,2025,9,171,175,19,175,0,0
C013,P013,2023-01-01,2023,1,37,119,24,119,0,0
C013,P013,2023-02-01,2023,2,135,133,26,133,0,0
C013,P013,2023-03-01,2023,3,152,135,43,135,0,0
C013,P013,2023-04-01,2023,4,34,67,10,67,0,0
C013,P013,2023-05-01,2023,5,86,77,19,77,0,0
C013,P013,2023-06-01,2023,6,93,93,19,93,0,0
C013,P013,2023-07-01,2023,7,44,63,0,82,19,1
C013,P013,2023-08-01,2023,8,114,99,15,99,0,0
C013,P013,2023-09-01,2023,9,91,85,21,85,0,0
C013,P013,2023-10-01,2023,10,90,97,14,97,0,0
C013,P013,2023-11-01,2023,11,167,121,60,121,0,0
C013,P013,2023-12-01,2023,12,40,91,9,91,0,0
C013,P013,2024-01-01,2024,1,191,130,70,130,0,0
C013,P013,2024-02-01,2024,2,75,145,0,152,7,1
C013,P013,2024-03-01,2024,3,148,108,40,108,0,0
C013,P013,2024-04-01,2024,4,86,110,16,110,0,0
C013,P013,2024-05-01,2024,5,69,68,17,68,0,0
C013,P013,2024-06-01,2024,6,89,82,24,82,0,0
C013,P013,2024-07-01,2024,7,90,91,23,91,0,0
C013,P013,2024-08-01,2024,8,108,89,42,89,0,0
C013,P013,2024-09-01,2024,9,39,79,2,79,0,0
C013,P013,2024-10-01,2024,10,101,103,0,115,12,1
C013,P013,2024-11-01,2024,11,114,114,0,114,0,1
C013,P013,2024-12-01,2024,12,164,111,53,111,0,0
C013,P013,2025-01-01,2025,1,128,138,43,138,0,0
C013,P013,2025-02-01,2025,2,127,147,23,147,0,0
C013,P013,2025-03-01,2025,3,115,125,13,125,0,0
C013,P013,2025-04-01,2025,4,71,80,4,80,0,0
C013,P013,2025-05-01,2025,5,112,99,17,99,0,0
C013,P013,2025-06-01,2025,6,80,90,7,90,0,0
C013,P013,2025-07-01,2025,7,120,93,34,93,0,0
C013,P013,2025-08-01,2025,8,40,62,12,62,0,0
C013,P013,2025-09-01,2025,9,83,84,11,84,0,0
C013,P014,2023-01-01,2023,1,168,208,7,208,0,0
C013,P014,2023-02-01,2023,2,183,190,0,199,9,1
C013,P014,2023-03-01,2023,3,130,100,30,100,0,0
C013,P014,2023-04-01,2023,4,110,101,39,101,0,0
C013,P014,2023-05-01,2023,5,99,116,22,116,0,0
C013,P014,2023-06-01,2023,6,57,79,0,81,2,1
C013,P014,2023-07-01,2023,7,88,76,12,76,0,0
C013,P014,2023-08-01,2023,8,95,93,14,93,0,0
C013,P014,2023-09-01,2023,9,147,106,55,106,0,0
C013,P014,2023-10-01,2023,10,127,150,32,150,0,0
C013,P014,2023-11-01,2023,11,127,132,27,132,0,0
C013,P014,2023-12-01,2023,12,223,195,55,195,0,0
C013,P014,2024-01-01,2024,1,110,145,20,145,0,0
C013,P014,2024-02-01,2024,2,173,174,19,174,0,0
C013,P014,2024-03-01,2024,3,75,94,0,125,31,1
C013,P014,2024-04-01,2024,4,114,91,23,91,0,0
C013,P014,2024-05-01,2024,5,119,117,25,117,0,0
C013,P014,2024-06-01,2024,6,117,120,22,120,0,0
C013,P014,2024-07-01,2024,7,78,90,10,90,0,0
C013,P014,2024-08-01,2024,8,116,111,15,111,0,0
C013,P014,2024-09-01,2024,9,66,81,0,93,12,1
C013,P014,2024-10-01,2024,10,131,119,12,119,0,0
C013,P014,2024-11-01,2024,11,142,154,0,157,3,1
C013,P014,2024-12-01,2024,12,286,213,73,213,0,0
C013,P014,2025-01-01,2025,1,136,209,0,229,20,1
C013,P014,2025-02-01,2025,2,197,180,17,180,0,0
C013,P014,2025-03-01,2025,3,192,138,71,138,0,0
C013,P014,2025-04-01,2025,4,18,76,13,76,0,0
C013,P014,2025-05-01,2025,5,86,92,7,92,0,0
C013,P014,2025-06-01,2025,6,98,71,34,71,0,0
C013,P014,2025-07-01,2025,7,127,124,37,124,0,0
C013,P014,2025-08-01,2025,8,65,83,19,83,0,0
C013,P014,2025-09-01,2025,9,130,117,32,117,0,0
C013,P015,2023-01-01,2023,1,0,79,17,79,0,0
C013,P015,2023-02-01,2023,2,97,88,26,88,0,0
C013,P015,2023-03-01,2023,3,58,78,6,78,0,0
C013,P015,2023-04-01,2023,4,111,99,18,99,0,0
C013,P015,2023-05-01,2023,5,107,84,41,84,0,0
C013,P015,2023-06-01,2023,6,55,88,8,88,0,0
C013,P015,2023-07-01,2023,7,105,78,35,78,0,0
C013,P015,2023-08-01,2023,8,38,57,16,57,0,0
C013,P015,2023-09-01,2023,9,98,87,27,87,0,0
C013,P015,2023-10-01,2023,10,75,89,13,89,0,0
C013,P015,2023-11-01,2023,11,60,64,9,64,0,0
C013,P015,2023-12-01,2023,12,81,66,24,66,0,0
C013,P015,2024-01-01,2024,1,47,62,9,62,0,0
C013,P015,2024-02-01,2024,2,70,74,5,74,0,0
C013,P015,2024-03-01,2024,3,102,98,9,98,0,0
C013,P015,2024-04-01,2024,4,107,76,40,76,0,0
C013,P015,2024-05-01,2024,5,92,100,32,100,0,0
C013,P015,2024-06-01,2024,6,64,73,23,73,0,0
C013,P015,2024-07-01,2024,7,74,74,23,74,0,0
C013,P015,2024-08-01,2024,8,63,75,11,75,0,0
C013,P015,2024-09-01,2024,9,90,84,17,84,0,0
C013,P015,2024-10-01,2024,10,64,72,9,72,0,0
C013,P015,2024-11-01,2024,11,82,87,4,87,0,0
C013,P015,2024-12-01,2024,12,156,105,55,105,0,0
C013,P015,2025-01-01,2025,1,8,54,9,54,0,0
C013,P015,2025-02-01,2025,2,76,79,6,79,0,0
C013,P015,2025-03-01,2025,3,72,69,9,69,0,0
C013,P015,2025-04-01,2025,4,66,74,1,74,0,0
C013,P015,2025-05-01,2025,5,132,94,39,94,0,0
C013,P015,2025-06-01,2025,6,45,65,19,65,0,0
C013,P015,2025-07-01,2025,7,117,103,33,103,0,0
C013,P015,2025-08-01,2025,8,71,81,23,81,0,0
C013,P015,2025-09-01,2025,9,70,84,9,84,0,0
C013,P016,2023-01-01,2023,1,36,102,21,102,0,0
C013,P016,2023-02-01,2023,2,93,89,25,89,0,0
C013,P016,2023-03-01,2023,3,119,104,40,104,0,0
C013,P016,2023-04-01,2023,4,95,110,25,110,0,0
C013,P016,2023-05-01,2023,5,108,128,5,128,0,0
C013,P016,2023-06-01,2023,6,279,233,51,233,0,0
C013,P016,2023-07-01,2023,7,202,244,9,244,0,0
C013,P016,2023-08-01,2023,8,234,243,0,248,5,1
C013,P016,2023-09-01,2023,9,177,136,41,136,0,0
C013,P016,2023-10-01,2023,10,108,114,35,114,0,0
C013,P016,2023-11-01,2023,11,44,71,8,71,0,0
C013,P016,2023-12-01,2023,12,65,73,0,82,9,1
C013,P016,2024-01-01,2024,1,68,68,0,99,31,1
C013,P016,2024-02-01,2024,2,156,114,42,114,0,0
C013,P016,2024-03-01,2024,3,83,123,2,123,0,0
C013,P016,2024-04-01,2024,4,121,85,38,85,0,0
C013,P016,2024-05-01,2024,5,211,170,79,170,0,0
C013,P016,2024-06-01,2024,6,191,219,51,219,0,0
C013,P016,2024-07-01,2024,7,180,174,57,174,0,0
C013,P016,2024-08-01,2024,8,154,174,37,174,0,0
C013,P016,2024-09-01,2024,9,134,137,34,137,0,0
C013,P016,2024-10-01,2024,10,99,117,16,117,0,0
C013,P016,2024-11-01,2024,11,92,92,16,92,0,0
C013,P016,2024-12-01,2024,12,93,82,27,82,0,0
C013,P016,2025-01-01,2025,1,93,101,19,101,0,0
C013,P016,2025-02-01,2025,2,74,93,0,104,11,1
C013,P016,2025-03-01,2025,3,129,120,9,120,0,0
C013,P016,2025-04-01,2025,4,120,93,36,93,0,0
C013,P016,2025-05-01,2025,5,200,159,77,159,0,0
C013,P016,2025-06-01,2025,6,92,159,10,159,0,0
C013,P016,2025-07-01,2025,7,178,153,35,153,0,0
C013,P016,2025-08-01,2025,8,154,179,10,179,0,0
C013,P016,2025-09-01,2025,9,129,139,0,144,5,1
C013,P017,2023-01-01,2023,1,0,61,33,61,0,0
C013,P017,2023-02-01,2023,2,87,91,29,91,0,0
C013,P017,2023-03-01,2023,3,100,99,30,99,0,0
C013,P017,2023-04-01,2023,4,83,113,0,115,2,1
C013,P017,2023-05-01,2023,5,192,125,67,125,0,0
C013,P017,2023-06-01,2023,6,53,106,14,106,0,0
C013,P017,2023-07-01,2023,7,65,73,6,73,0,0
C013,P017,2023-08-01,2023,8,103,85,24,85,0,0
C013,P017,2023-09-01,2023,9,108,98,34,98,0,0
C013,P017,2023-10-01,2023,10,76,110,0,112,2,1
C013,P017,2023-11-01,2023,11,75,75,0,101,26,1
C013,P017,2023-12-01,2023,12,116,106,10,106,0,0
C013,P017,2024-01-01,2024,1,63,73,0,80,7,1
C013,P017,2024-02-01,2024,2,83,83,0,100,17,1
C013,P017,2024-03-01,2024,3,99,82,17,82,0,0
C013,P017,2024-04-01,2024,4,110,100,27,100,0,0
C013,P017,2024-05-01,2024,5,62,78,11,78,0,0
C013,P017,2024-06-01,2024,6,81,90,2,90,0,0
C013,P017,2024-07-01,2024,7,106,88,20,88,0,0
C013,P017,2024-08-01,2024,8,74,67,27,67,0,0
C013,P017,2024-09-01,2024,9,92,101,18,101,0,0
C013,P017,2024-10-01,2024,10,52,70,0,85,15,1
C013,P017,2024-11-01,2024,11,83,83,0,102,19,1
C013,P017,2024-12-01,2024,12,124,98,26,98,0,0
C013,P017,2025-01-01,2025,1,62,80,8,80,0,0
C013,P017,2025-02-01,2025,2,85,85,8,85,0,0
C013,P017,2025-03-01,2025,3,111,95,24,95,0,0
C013,P017,2025-04-01,2025,4,69,86,7,86,0,0
C013,P017,2025-05-01,2025,5,75,72,10,72,0,0
C013,P017,2025-06-01,2025,6,155,113,52,113,0,0
C013,P017,2025-07-01,2025,7,55,79,28,79,0,0
C013,P017,2025-08-01,2025,8,78,74,32,74,0,0
C013,P017,2025-09-01,2025,9,41,54,19,54,0,0
C013,P018,2023-01-01,2023,1,39,100,25,100,0,0
C013,P018,2023-02-01,2023,2,242,189,78,189,0,0
C013,P018,2023-03-01,2023,3,153,195,36,195,0,0
C013,P018,2023-04-01,2023,4,126,143,19,143,0,0
C013,P018,2023-05-01,2023,5,267,271,15,271,0,0
C013,P018,2023-06-01,2023,6,309,324,0,324,0,1
C013,P018,2023-07-01,2023,7,372,251,121,251,0,0
C013,P018,2023-08-01,2023,8,140,261,0,307,46,1
C013,P018,2023-09-01,2023,9,118,118,0,196,78,1
C013,P018,2023-10-01,2023,10,163,144,19,144,0,0
C013,P018,2023-11-01,2023,11,187,142,64,142,0,0
C013,P018,2023-12-01,2023,12,169,162,71,162,0,0
C013,P018,2024-01-01,2024,1,141,165,47,165,0,0
C013,P018,2024-02-01,2024,2,135,159,23,159,0,0
C013,P018,2024-03-01,2024,3,135,138,20,138,0,0
C013,P018,2024-04-01,2024,4,155,149,26,149,0,0
C013,P018,2024-05-01,2024,5,285,246,65,246,0,0
C013,P018,2024-06-01,2024,6,216,265,16,265,0,0
C013,P018,2024-07-01,2024,7,277,293,0,297,4,1
C013,P018,2024-08-01,2024,8,288,269,19,269,0,0
C013,P018,2024-09-01,2024,9,260,279,0,307,28,1
C013,P018,2024-10-01,2024,10,144,135,9,135,0,0
C013,P018,2024-11-01,2024,11,194,143,60,143,0,0
C013,P018,2024-12-01,2024,12,85,145,0,147,2,1
C013,P018,2025-01-01,2025,1,235,186,49,186,0,0
C013,P018,2025-02-01,2025,2,165,163,51,163,0,0
C013,P018,2025-03-01,2025,3,99,125,25,125,0,0
C013,P018,2025-04-01,2025,4,158,172,11,172,0,0
C013,P018,2025-05-01,2025,5,300,235,76,235,0,0
C013,P018,2025-06-01,2025,6,154,225,5,225,0,0
C013,P018,2025-07-01,2025,7,231,189,47,189,0,0
C013,P018,2025-08-01,2025,8,340,369,18,369,0,0
C013,P018,2025-09-01,2025,9,292,218,92,218,0,0
C013,P019,2023-01-01,2023,1,68,113,19,113,0,0
C013,P019,2023-02-01,2023,2,107,118,8,118,0,0
C013,P019,2023-03-01,2023,3,155,136,27,136,0,0
C013,P019,2023-04-01,2023,4,76,95,8,95,0,0
C013,P019,2023-05-01,2023,5,115,102,21,102,0,0
C013,P019,2023-06-01,2023,6,95,114,2,114,0,0
C013,P019,2023-07-01,2023,7,184,124,62,124,0,0
C013,P019,2023-08-01,2023,8,123,140,45,140,0,0
C013,P019,2023-09-01,2023,9,75,102,18,102,0,0
C013,P019,2023-10-01,2023,10,115,111,22,111,0,0
C013,P019,2023-11-01,2023,11,93,110,5,110,0,0
C013,P019,2023-12-01,2023,12,122,99,28,99,0,0
C013,P019,2024-01-01,2024,1,57,85,0,115,30,1
C013,P019,2024-02-01,2024,2,148,110,38,110,0,0
C013,P019,2024-03-01,2024,3,93,116,15,116,0,0
C013,P019,2024-04-01,2024,4,117,107,25,107,0,0
C013,P019,2024-05-01,2024,5,114,123,16,123,0,0
C013,P019,2024-06-01,2024,6,159,115,60,115,0,0
C013,P019,2024-07-01,2024,7,76,103,33,103,0,0
C013,P019,2024-08-01,2024,8,113,121,25,121,0,0
C013,P019,2024-09-01,2024,9,106,104,27,104,0,0
C013,P019,2024-10-01,2024,10,121,100,48,100,0,0
C013,P019,2024-11-01,2024,11,62,100,10,100,0,0
C013,P019,2024-12-01,2024,12,115,94,31,94,0,0
C013,P019,2025-01-01,2025,1,67,98,0,106,8,1
C013,P019,2025-02-01,2025,2,144,109,35,109,0,0
C013,P019,2025-03-01,2025,3,104,117,22,117,0,0
C013,P019,2025-04-01,2025,4,127,120,29,120,0,0
C013,P019,2025-05-01,2025,5,75,99,5,99,0,0
C013,P019,2025-06-01,2025,6,148,127,26,127,0,0
C013,P019,2025-07-01,2025,7,88,94,20,94,0,0
C013,P019,2025-08-01,2025,8,146,115,51,115,0,0
C013,P019,2025-09-01,2025,9,82,119,14,119,0,0
C013,P020,2023-01-01,2023,1,64,111,19,111,0,0
C013,P020,2023-02-01,2023,2,92,111,0,112,1,1
C013,P020,2023-03-01,2023,3,113,91,22,91,0,0
C013,P020,2023-04-01,2023,4,60,65,17,65,0,0
C013,P020,2023-05-01,2023,5,73,61,29,61,0,0
C013,P020,2023-06-01,2023,6,53,68,14,68,0,0
C013,P020,2023-07-01,2023,7,64,71,7,71,0,0
C013,P020,2023-08-01,2023,8,72,58,21,58,0,0
C013,P020,2023-09-01,2023,9,80,72,29,72,0,0
C013,P020,2023-10-01,2023,10,50,67,12,67,0,0
C013,P020,2023-11-01,2023,11,138,111,39,111,0,0
C013,P020,2023-12-01,2023,12,80,114,5,114,0,0
C013,P020,2024-01-01,2024,1,139,114,30,114,0,0
C013,P020,2024-02-01,2024,2,80,110,0,111,1,1
C013,P020,2024-03-01,2024,3,113,73,40,73,0,0
C013,P020,2024-04-01,2024,4,46,73,13,73,0,0
C013,P020,2024-05-01,2024,5,81,63,31,63,0,0
C013,P020,2024-06-01,2024,6,44,64,11,64,0,0
C013,P020,2024-07-01,2024,7,53,56,8,56,0,0
C013,P020,2024-08-01,2024,8,54,48,14,48,0,0
C013,P020,2024-09-01,2024,9,97,76,35,76,0,0
C013,P020,2024-10-01,2024,10,30,65,0,76,11,1
C013,P020,2024-11-01,2024,11,168,111,57,111,0,0
C013,P020,2024-12-01,2024,12,36,80,13,80,0,0
C013,P020,2025-01-01,2025,1,101,112,2,112,0,0
C013,P020,2025-02-01,2025,2,77,78,1,78,0,0
C013,P020,2025-03-01,2025,3,57,58,0,78,20,1
C013,P020,2025-04-01,2025,4,114,74,40,74,0,0
C013,P020,2025-05-01,2025,5,41,64,17,64,0,0
C013,P020,2025-06-01,2025,6,40,49,8,49,0,0
C013,P020,2025-07-01,2025,7,66,58,16,58,0,0
C013,P020,2025-08-01,2025,8,27,38,5,38,0,0
C013,P020,2025-09-01,2025,9,83,70,18,70,0,0
C014,P001,2023-01-01,2023,1,122,154,13,154,0,0
C014,P001,2023-02-01,2023,2,99,79,33,79,0,0
C014,P001,2023-03-01,2023,3,195,153,75,153,0,0
C014,P001,2023-04-01,2023,4,99,139,35,139,0,0
C014,P001,2023-05-01,2023,5,184,219,0,273,54,1
C014,P001,2023-06-01,2023,6,413,277,136,277,0,0
C014,P001,2023-07-01,2023,7,186,267,55,267,0,0
C014,P001,2023-08-01,2023,8,242,202,95,202,0,0
C014,P001,2023-09-01,2023,9,235,235,95,235,0,0
C014,P001,2023-10-01,2023,10,65,137,23,137,0,0
C014,P001,2023-11-01,2023,11,185,138,70,138,0,0
C014,P001,2023-12-01,2023,12,114,132,52,132,0,0
C014,P001,2024-01-01,2024,1,91,135,8,135,0,0
C014,P001,2024-02-01,2024,2,118,95,31,95,0,0
C014,P001,2024-03-01,2024,3,118,149,0,154,5,1
C014,P001,2024-04-01,2024,4,145,145,0,168,23,1
C014,P001,2024-05-01,2024,5,309,224,85,224,0,0
C014,P001,2024-06-01,2024,6,167,252,0,301,49,1
C014,P001,2024-07-01,2024,7,351,301,50,301,0,0
C014,P001,2024-08-01,2024,8,285,246,89,246,0,0
C014,P001,2024-09-01,2024,9,114,203,0,232,29,1
C014,P001,2024-10-01,2024,10,165,111,54,111,0,0
C014,P001,2024-11-01,2024,11,127,148,33,148,0,0
C014,P001,2024-12-01,2024,12,116,117,32,117,0,0
C014,P001,2025-01-01,2025,1,212,163,81,163,0,0
C014,P001,2025-02-01,2025,2,88,130,39,130,0,0
C014,P001,2025-03-01,2025,3,122,161,0,176,15,1
C014,P001,2025-04-01,2025,4,218,175,43,175,0,0
C014,P001,2025-05-01,2025,5,181,205,19,205,0,0
C014,P001,2025-06-01,2025,6,234,245,8,245,0,0
C014,P001,2025-07-01,2025,7,281,222,67,222,0,0
C014,P001,2025-08-01,2025,8,233,300,0,302,2,1
C014,P001,2025-09-01,2025,9,228,181,47,181,0,0
C014,P002,2023-01-01,2023,1,66,109,0,118,9,1
C014,P002,2023-02-01,2023,2,140,132,8,132,0,0
C014,P002,2023-03-01,2023,3,156,142,22,142,0,0
C014,P002,2023-04-01,2023,4,109,110,21,110,0,0
C014,P002,2023-05-01,2023,5,308,215,114,215,0,0
C014,P002,2023-06-01,2023,6,166,252,28,252,0,0
C014,P002,2023-07-01,2023,7,246,233,41,233,0,0
C014,P002,2023-08-01,2023,8,218,226,33,226,0,0
C014,P002,2023-09-01,2023,9,183,155,61,155,0,0
C014,P002,2023-10-01,2023,10,105,139,27,139,0,0
C014,P002,2023-11-01,2023,11,165,146,46,146,0,0
C014,P002,2023-12-01,2023,12,71,102,15,102,0,0
C014,P002,2024-01-01,2024,1,153,150,18,150,0,0
C014,P002,2024-02-01,2024,2,130,110,38,110,0,0
C014,P002,2024-03-01,2024,3,115,118,35,118,0,0
C014,P002,2024-04-01,2024,4,93,122,6,122,0,0
C014,P002,2024-05-01,2024,5,125,131,0,162,31,1
C014,P002,2024-06-01,2024,6,260,193,67,193,0,0
C014,P002,2024-07-01,2024,7,229,274,22,274,0,0
C014,P002,2024-08-01,2024,8,243,184,81,184,0,0
C014,P002,2024-09-01,2024,9,199,213,67,213,0,0
C014,P002,2024-10-01,2024,10,53,96,24,96,0,0
C014,P002,2024-11-01,2024,11,159,133,50,133,0,0
C014,P002,2024-12-01,2024,12,86,126,10,126,0,0
C014,P002,2025-01-01,2025,1,159,116,53,116,0,0
C014,P002,2025-02-01,2025,2,76,129,0,130,1,1
C014,P002,2025-03-01,2025,3,229,155,74,155,0,0
C014,P002,2025-04-01,2025,4,135,154,55,154,0,0
C014,P002,2025-05-01,2025,5,141,156,40,156,0,0
C014,P002,2025-06-01,2025,6,192,232,0,253,21,1
C014,P002,2025-07-01,2025,7,263,191,72,191,0,0
C014,P002,2025-08-01,2025,8,312,260,124,260,0,0
C014,P002,2025-09-01,2025,9,56,174,6,174,0,0
C014,P003,2023-01-01,2023,1,82,135,15,135,0,0
C014,P003,2023-02-01,2023,2,143,155,3,155,0,0
C014,P003,2023-03-01,2023,3,87,90,0,119,29,1
C014,P003,2023-04-01,2023,4,136,96,40,96,0,0
C014,P003,2023-05-01,2023,5,123,132,31,132,0,0
C014,P003,2023-06-01,2023,6,202,155,78,155,0,0
C014,P003,2023-07-01,2023,7,122,165,35,165,0,0
C014,P003,2023-08-01,2023,8,157,147,45,147,0,0
C014,P003,2023-09-01,2023,9,94,115,24,115,0,0
C014,P003,2023-10-01,2023,10,97,121,0,121,0,1
C014,P003,2023-11-01,2023,11,160,116,44,116,0,0
C014,P003,2023-12-01,2023,12,111,137,18,137,0,0
C014,P003,2024-01-01,2024,1,166,157,27,157,0,0
C014,P003,2024-02-01,2024,2,142,136,33,136,0,0
C014,P003,2024-03-01,2024,3,101,124,10,124,0,0
C014,P003,2024-04-01,2024,4,129,139,0,145,6,1
C014,P003,2024-05-01,2024,5,180,173,7,173,0,0
C014,P003,2024-06-01,2024,6,191,131,67,131,0,0
C014,P003,2024-07-01,2024,7,106,169,4,169,0,0
C014,P003,2024-08-01,2024,8,95,99,0,101,2,1
C014,P003,2024-09-01,2024,9,207,139,68,139,0,0
C014,P003,2024-10-01,2024,10,73,140,1,140,0,0
C014,P003,2024-11-01,2024,11,238,165,74,165,0,0
C014,P003,2024-12-01,2024,12,94,136,32,136,0,0
C014,P003,2025-01-01,2025,1,108,133,7,133,0,0
C014,P003,2025-02-01,2025,2,198,144,61,144,0,0
C014,P003,2025-03-01,2025,3,105,154,12,154,0,0
C014,P003,2025-04-01,2025,4,89,101,0,135,34,1
C014,P003,2025-05-01,2025,5,175,144,31,144,0,0
C014,P003,2025-06-01,2025,6,128,130,29,130,0,0
C014,P003,2025-07-01,2025,7,136,141,24,141,0,0
C014,P003,2025-08-01,2025,8,149,140,33,140,0,0
C014,P003,2025-09-01,2025,9,108,122,19,122,0,0
C014,P004,2023-01-01,2023,1,150,150,56,150,0,0
C014,P004,2023-02-01,2023,2,102,135,23,135,0,0
C014,P004,2023-03-01,2023,3,100,117,6,117,0,0
C014,P004,2023-04-01,2023,4,78,84,0,135,51,1
C014,P004,2023-05-01,2023,5,179,174,5,174,0,0
C014,P004,2023-06-01,2023,6,252,207,50,207,0,0
C014,P004,2023-07-01,2023,7,218,189,79,189,0,0
C014,P004,2023-08-01,2023,8,321,276,124,276,0,0
